country_code,country_name,is_benchmark,indicator_code,indicator_name,indicator_group,year,value,source
KHM,Cambodia,False,IT.NET.USER.ZS,Individuals using the Internet (% of population),DRI,2021,60.76269913,World Bank API
KHM,Cambodia,False,IT.NET.USER.ZS,Individuals using the Internet (% of population),DRI,2020,56.37590027,World Bank API
KHM,Cambodia,False,IT.NET.USER.ZS,Individuals using the Internet (% of population),DRI,2019,52.305878224498,World Bank API
KHM,Cambodia,False,IT.NET.USER.ZS,Individuals using the Internet (% of population),DRI,2018,65.0,World Bank API
KHM,Cambodia,False,IT.NET.USER.ZS,Individuals using the Internet (% of population),DRI,2017,32.9002785437986,World Bank API
KHM,Cambodia,False,IT.NET.USER.ZS,Individuals using the Internet (% of population),DRI,2016,32.3984517141849,World Bank API
KHM,Cambodia,False,IT.NET.USER.ZS,Individuals using the Internet (% of population),DRI,2015,6.43319107021405,World Bank API
KHM,Cambodia,False,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),DRI,2025,,World Bank API
KHM,Cambodia,False,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),DRI,2024,116.091961125929,World Bank API
KHM,Cambodia,False,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),DRI,2023,120.80911943838,World Bank API
KHM,Cambodia,False,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),DRI,2022,113.391506572248,World Bank API
KHM,Cambodia,False,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),DRI,2021,117.234785164989,World Bank API
KHM,Cambodia,False,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),DRI,2020,126.075894769858,World Bank API
KHM,Cambodia,False,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),DRI,2019,129.957441474291,World Bank API
KHM,Cambodia,False,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),DRI,2018,119.309943480982,World Bank API
KHM,Cambodia,False,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),DRI,2017,115.551192369591,World Bank API
KHM,Cambodia,False,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),DRI,2016,125.627644524442,World Bank API
KHM,Cambodia,False,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),DRI,2015,133.45841400103,World Bank API
KHM,Cambodia,False,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),DRI,2025,,World Bank API
KHM,Cambodia,False,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),DRI,2024,4.14566160137529,World Bank API
KHM,Cambodia,False,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),DRI,2023,3.64181801068419,World Bank API
KHM,Cambodia,False,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),DRI,2022,2.9638308346303,World Bank API
KHM,Cambodia,False,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),DRI,2021,1.98089406311481,World Bank API
KHM,Cambodia,False,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),DRI,2020,1.39770029835926,World Bank API
KHM,Cambodia,False,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),DRI,2019,1.11871609188205,World Bank API
KHM,Cambodia,False,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),DRI,2018,1.02122815035674,World Bank API
KHM,Cambodia,False,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),DRI,2017,0.831393686402579,World Bank API
KHM,Cambodia,False,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),DRI,2016,0.615922622642822,World Bank API
KHM,Cambodia,False,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),DRI,2015,0.534485428160887,World Bank API
LAO,Laos,False,SL.IND.EMPL.ZS,Employment in industry (% of total employment),EVI,2025,7.41491516120134,World Bank API
LAO,Laos,False,SL.IND.EMPL.ZS,Employment in industry (% of total employment),EVI,2024,7.39985422237704,World Bank API
LAO,Laos,False,SL.IND.EMPL.ZS,Employment in industry (% of total employment),EVI,2023,7.24890970605785,World Bank API
LAO,Laos,False,SL.IND.EMPL.ZS,Employment in industry (% of total employment),EVI,2022,7.17840668729181,World Bank API
LAO,Laos,False,SL.IND.EMPL.ZS,Employment in industry (% of total employment),EVI,2021,7.09983537042888,World Bank API
LAO,Laos,False,SL.IND.EMPL.ZS,Employment in industry (% of total employment),EVI,2020,6.9752200520285,World Bank API
LAO,Laos,False,SL.IND.EMPL.ZS,Employment in industry (% of total employment),EVI,2019,7.00855639208981,World Bank API
LAO,Laos,False,SL.IND.EMPL.ZS,Employment in industry (% of total employment),EVI,2018,6.79373611797991,World Bank API
LAO,Laos,False,SL.IND.EMPL.ZS,Employment in industry (% of total employment),EVI,2017,6.51502934586047,World Bank API
LAO,Laos,False,SL.IND.EMPL.ZS,Employment in industry (% of total employment),EVI,2016,6.37590963228787,World Bank API
LAO,Laos,False,SL.IND.EMPL.ZS,Employment in industry (% of total employment),EVI,2015,6.27582116644838,World Bank API
LAO,Laos,False,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment),EVI,2025,68.5969890231444,World Bank API
LAO,Laos,False,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment),EVI,2024,68.9120737008234,World Bank API
LAO,Laos,False,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment),EVI,2023,69.3876980673051,World Bank API
LAO,Laos,False,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment),EVI,2022,69.5659733337719,World Bank API
LAO,Laos,False,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment),EVI,2021,69.8577324066029,World Bank API
LAO,Laos,False,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment),EVI,2020,69.9552282806947,World Bank API
LAO,Laos,False,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment),EVI,2019,69.3587576077181,World Bank API
LAO,Laos,False,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment),EVI,2018,69.8638841171341,World Bank API
LAO,Laos,False,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment),EVI,2017,70.5291019202622,World Bank API
LAO,Laos,False,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment),EVI,2016,71.8509145672025,World Bank API
LAO,Laos,False,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment),EVI,2015,72.9649532307863,World Bank API
LAO,Laos,False,SL.SRV.EMPL.ZS,Employment in services (% of total employment),EVI,2025,23.9881235384869,World Bank API
LAO,Laos,False,SL.SRV.EMPL.ZS,Employment in services (% of total employment),EVI,2024,23.6880438034049,World Bank API
LAO,Laos,False,SL.SRV.EMPL.ZS,Employment in services (% of total employment),EVI,2023,23.3633634152757,World Bank API
LAO,Laos,False,SL.SRV.EMPL.ZS,Employment in services (% of total employment),EVI,2022,23.2556199789363,World Bank API
LAO,Laos,False,SL.SRV.EMPL.ZS,Employment in services (% of total employment),EVI,2021,23.0424322229682,World Bank API
LAO,Laos,False,SL.SRV.EMPL.ZS,Employment in services (% of total employment),EVI,2020,23.0695516672768,World Bank API
LAO,Laos,False,SL.SRV.EMPL.ZS,Employment in services (% of total employment),EVI,2019,23.6326860001921,World Bank API
LAO,Laos,False,SL.SRV.EMPL.ZS,Employment in services (% of total employment),EVI,2018,23.342344814088,World Bank API
LAO,Laos,False,SL.SRV.EMPL.ZS,Employment in services (% of total employment),EVI,2017,22.9559052518719,World Bank API
LAO,Laos,False,SL.SRV.EMPL.ZS,Employment in services (% of total employment),EVI,2016,21.7731758005097,World Bank API
LAO,Laos,False,SL.SRV.EMPL.ZS,Employment in services (% of total employment),EVI,2015,20.7592256027653,World Bank API
LAO,Laos,False,SL.UEM.TOTL.ZS,"Unemployment,total (% of total labor force)",EVI,2025,1.187,World Bank API
LAO,Laos,False,SL.UEM.TOTL.ZS,"Unemployment,total (% of total labor force)",EVI,2024,1.174,World Bank API
LAO,Laos,False,SL.UEM.TOTL.ZS,"Unemployment,total (% of total labor force)",EVI,2023,1.186,World Bank API
LAO,Laos,False,SL.UEM.TOTL.ZS,"Unemployment,total (% of total labor force)",EVI,2022,1.209,World Bank API
LAO,Laos,False,SL.UEM.TOTL.ZS,"Unemployment,total (% of total labor force)",EVI,2021,2.08,World Bank API
LAO,Laos,False,SL.UEM.TOTL.ZS,"Unemployment,total (% of total labor force)",EVI,2020,2.349,World Bank API
LAO,Laos,False,SL.UEM.TOTL.ZS,"Unemployment,total (% of total labor force)",EVI,2019,2.531,World Bank API
LAO,Laos,False,SL.UEM.TOTL.ZS,"Unemployment,total (% of total labor force)",EVI,2018,2.897,World Bank API
LAO,Laos,False,SL.UEM.TOTL.ZS,"Unemployment,total (% of total labor force)",EVI,2017,3.268,World Bank API
LAO,Laos,False,SL.UEM.TOTL.ZS,"Unemployment,total (% of total labor force)",EVI,2016,2.634,World Bank API
LAO,Laos,False,SL.UEM.TOTL.ZS,"Unemployment,total (% of total labor force)",EVI,2015,2.006,World Bank API
LAO,Laos,False,SL.UEM.1524.ZS,Youth unemployment (% of total labor force ages 15-24),EVI,2025,2.384,World Bank API
LAO,Laos,False,SL.UEM.1524.ZS,Youth unemployment (% of total labor force ages 15-24),EVI,2024,2.178,World Bank API
LAO,Laos,False,SL.UEM.1524.ZS,Youth unemployment (% of total labor force ages 15-24),EVI,2023,2.176,World Bank API
LAO,Laos,False,SL.UEM.1524.ZS,Youth unemployment (% of total labor force ages 15-24),EVI,2022,2.184,World Bank API
LAO,Laos,False,SL.UEM.1524.ZS,Youth unemployment (% of total labor force ages 15-24),EVI,2021,3.326,World Bank API
LAO,Laos,False,SL.UEM.1524.ZS,Youth unemployment (% of total labor force ages 15-24),EVI,2020,4.237,World Bank API
LAO,Laos,False,SL.UEM.1524.ZS,Youth unemployment (% of total labor force ages 15-24),EVI,2019,4.472,World Bank API
LAO,Laos,False,SL.UEM.1524.ZS,Youth unemployment (% of total labor force ages 15-24),EVI,2018,5.128,World Bank API
LAO,Laos,False,SL.UEM.1524.ZS,Youth unemployment (% of total labor force ages 15-24),EVI,2017,5.779,World Bank API
LAO,Laos,False,SL.UEM.1524.ZS,Youth unemployment (% of total labor force ages 15-24),EVI,2016,4.836,World Bank API
LAO,Laos,False,SL.UEM.1524.ZS,Youth unemployment (% of total labor force ages 15-24),EVI,2015,3.899,World Bank API
LAO,Laos,False,IT.NET.USER.ZS,Individuals using the Internet (% of population),DRI,2025,,World Bank API
LAO,Laos,False,IT.NET.USER.ZS,Individuals using the Internet (% of population),DRI,2024,65.59269714,World Bank API
LAO,Laos,False,IT.NET.USER.ZS,Individuals using the Internet (% of population),DRI,2023,64.39800262,World Bank API
LAO,Laos,False,IT.NET.USER.ZS,Individuals using the Internet (% of population),DRI,2022,64.54000092,World Bank API
LAO,Laos,False,IT.NET.USER.ZS,Individuals using the Internet (% of population),DRI,2021,62.0,World Bank API
LAO,Laos,False,IT.NET.USER.ZS,Individuals using the Internet (% of population),DRI,2020,54.0,World Bank API
LAO,Laos,False,IT.NET.USER.ZS,Individuals using the Internet (% of population),DRI,2019,47.03229904,World Bank API
LAO,Laos,False,IT.NET.USER.ZS,Individuals using the Internet (% of population),DRI,2018,36.27130127,World Bank API
LAO,Laos,False,IT.NET.USER.ZS,Individuals using the Internet (% of population),DRI,2017,25.51040077,World Bank API
LAO,Laos,False,IT.NET.USER.ZS,Individuals using the Internet (% of population),DRI,2016,21.87000084,World Bank API
LAO,Laos,False,IT.NET.USER.ZS,Individuals using the Internet (% of population),DRI,2015,18.20000076,World Bank API
LAO,Laos,False,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),DRI,2025,,World Bank API
LAO,Laos,False,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),DRI,2024,,World Bank API
LAO,Laos,False,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),DRI,2023,64.7588066942788,World Bank API
LAO,Laos,False,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),DRI,2022,63.3546046458219,World Bank API
LAO,Laos,False,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),DRI,2021,64.7101497693472,World Bank API
LAO,Laos,False,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),DRI,2020,63.1139885984314,World Bank API
LAO,Laos,False,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),DRI,2019,64.0668582946144,World Bank API
LAO,Laos,False,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),DRI,2018,51.3792491489602,World Bank API
LAO,Laos,False,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),DRI,2017,52.8887895907566,World Bank API
LAO,Laos,False,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),DRI,2016,57.2966195875928,World Bank API
LAO,Laos,False,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),DRI,2015,54.7979496136596,World Bank API
LAO,Laos,False,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),DRI,2025,,World Bank API
LAO,Laos,False,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),DRI,2024,,World Bank API
LAO,Laos,False,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),DRI,2023,2.72021122524182,World Bank API
LAO,Laos,False,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),DRI,2022,2.38186047453058,World Bank API
LAO,Laos,False,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),DRI,2021,2.0226898696049,World Bank API
LAO,Laos,False,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),DRI,2020,1.67210846259045,World Bank API
LAO,Laos,False,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),DRI,2019,1.0539352904733,World Bank API
LAO,Laos,False,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),DRI,2018,0.636626171692238,World Bank API
LAO,Laos,False,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),DRI,2017,0.387808918792952,World Bank API
LAO,Laos,False,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),DRI,2016,0.353548994456637,World Bank API
LAO,Laos,False,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),DRI,2015,0.213918838751508,World Bank API
CHN,China,True,SL.IND.EMPL.ZS,Employment in industry (% of total employment),EVI,2025,31.7923235092111,World Bank API
CHN,China,True,SL.IND.EMPL.ZS,Employment in industry (% of total employment),EVI,2024,31.6324437528704,World Bank API
CHN,China,True,SL.IND.EMPL.ZS,Employment in industry (% of total employment),EVI,2023,31.4267217641686,World Bank API
CHN,China,True,SL.IND.EMPL.ZS,Employment in industry (% of total employment),EVI,2022,30.9312938882327,World Bank API
CHN,China,True,SL.IND.EMPL.ZS,Employment in industry (% of total employment),EVI,2021,31.5342449659426,World Bank API
CHN,China,True,SL.IND.EMPL.ZS,Employment in industry (% of total employment),EVI,2020,31.1322866175828,World Bank API
CHN,China,True,SL.IND.EMPL.ZS,Employment in industry (% of total employment),EVI,2019,30.7587386897164,World Bank API
CHN,China,True,SL.IND.EMPL.ZS,Employment in industry (% of total employment),EVI,2018,30.3637847933889,World Bank API
CHN,China,True,SL.IND.EMPL.ZS,Employment in industry (% of total employment),EVI,2017,29.9706060456204,World Bank API
CHN,China,True,SL.IND.EMPL.ZS,Employment in industry (% of total employment),EVI,2016,29.6444492814543,World Bank API
CHN,China,True,SL.IND.EMPL.ZS,Employment in industry (% of total employment),EVI,2015,29.2998175326072,World Bank API
CHN,China,True,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment),EVI,2025,21.6768623336956,World Bank API
CHN,China,True,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment),EVI,2024,22.216498294765,World Bank API
CHN,China,True,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment),EVI,2023,22.8008772042629,World Bank API
CHN,China,True,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment),EVI,2022,24.0801085619325,World Bank API
CHN,China,True,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment),EVI,2021,22.8687780404897,World Bank API
CHN,China,True,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment),EVI,2020,23.5998596785258,World Bank API
CHN,China,True,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment),EVI,2019,24.7219896643701,World Bank API
CHN,China,True,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment),EVI,2018,25.7514953274594,World Bank API
CHN,China,True,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment),EVI,2017,26.6835826166189,World Bank API
CHN,China,True,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment),EVI,2016,27.4221249065299,World Bank API
CHN,China,True,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment),EVI,2015,28.3004717268993,World Bank API
CHN,China,True,SL.SRV.EMPL.ZS,Employment in services (% of total employment),EVI,2025,46.5308142926728,World Bank API
CHN,China,True,SL.SRV.EMPL.ZS,Employment in services (% of total employment),EVI,2024,46.1510599840955,World Bank API
CHN,China,True,SL.SRV.EMPL.ZS,Employment in services (% of total employment),EVI,2023,45.7723935112505,World Bank API
CHN,China,True,SL.SRV.EMPL.ZS,Employment in services (% of total employment),EVI,2022,44.9886051327682,World Bank API
CHN,China,True,SL.SRV.EMPL.ZS,Employment in services (% of total employment),EVI,2021,45.5969845625275,World Bank API
CHN,China,True,SL.SRV.EMPL.ZS,Employment in services (% of total employment),EVI,2020,45.2678537038915,World Bank API
CHN,China,True,SL.SRV.EMPL.ZS,Employment in services (% of total employment),EVI,2019,44.5192735154599,World Bank API
CHN,China,True,SL.SRV.EMPL.ZS,Employment in services (% of total employment),EVI,2018,43.8847198791517,World Bank API
CHN,China,True,SL.SRV.EMPL.ZS,Employment in services (% of total employment),EVI,2017,43.3458036346466,World Bank API
CHN,China,True,SL.SRV.EMPL.ZS,Employment in services (% of total employment),EVI,2016,42.9334259446319,World Bank API
CHN,China,True,SL.SRV.EMPL.ZS,Employment in services (% of total employment),EVI,2015,42.3997107404935,World Bank API
CHN,China,True,SL.UEM.TOTL.ZS,"Unemployment,total (% of total labor force)",EVI,2025,4.615,World Bank API
CHN,China,True,SL.UEM.TOTL.ZS,"Unemployment,total (% of total labor force)",EVI,2024,4.59,World Bank API
CHN,China,True,SL.UEM.TOTL.ZS,"Unemployment,total (% of total labor force)",EVI,2023,4.67,World Bank API
CHN,China,True,SL.UEM.TOTL.ZS,"Unemployment,total (% of total labor force)",EVI,2022,4.98,World Bank API
CHN,China,True,SL.UEM.TOTL.ZS,"Unemployment,total (% of total labor force)",EVI,2021,4.55,World Bank API
CHN,China,True,SL.UEM.TOTL.ZS,"Unemployment,total (% of total labor force)",EVI,2020,5.0,World Bank API
CHN,China,True,SL.UEM.TOTL.ZS,"Unemployment,total (% of total labor force)",EVI,2019,4.56,World Bank API
CHN,China,True,SL.UEM.TOTL.ZS,"Unemployment,total (% of total labor force)",EVI,2018,4.31,World Bank API
CHN,China,True,SL.UEM.TOTL.ZS,"Unemployment,total (% of total labor force)",EVI,2017,4.47,World Bank API
CHN,China,True,SL.UEM.TOTL.ZS,"Unemployment,total (% of total labor force)",EVI,2016,4.56,World Bank API
CHN,China,True,SL.UEM.TOTL.ZS,"Unemployment,total (% of total labor force)",EVI,2015,4.65,World Bank API
CHN,China,True,SL.UEM.1524.ZS,Youth unemployment (% of total labor force ages 15-24),EVI,2025,15.795,World Bank API
CHN,China,True,SL.UEM.1524.ZS,Youth unemployment (% of total labor force ages 15-24),EVI,2024,15.044,World Bank API
CHN,China,True,SL.UEM.1524.ZS,Youth unemployment (% of total labor force ages 15-24),EVI,2023,15.562,World Bank API
CHN,China,True,SL.UEM.1524.ZS,Youth unemployment (% of total labor force ages 15-24),EVI,2022,14.673,World Bank API
CHN,China,True,SL.UEM.1524.ZS,Youth unemployment (% of total labor force ages 15-24),EVI,2021,12.404,World Bank API
CHN,China,True,SL.UEM.1524.ZS,Youth unemployment (% of total labor force ages 15-24),EVI,2020,12.65,World Bank API
CHN,China,True,SL.UEM.1524.ZS,Youth unemployment (% of total labor force ages 15-24),EVI,2019,10.681,World Bank API
CHN,China,True,SL.UEM.1524.ZS,Youth unemployment (% of total labor force ages 15-24),EVI,2018,9.674,World Bank API
CHN,China,True,SL.UEM.1524.ZS,Youth unemployment (% of total labor force ages 15-24),EVI,2017,10.431,World Bank API
CHN,China,True,SL.UEM.1524.ZS,Youth unemployment (% of total labor force ages 15-24),EVI,2016,10.574,World Bank API
CHN,China,True,SL.UEM.1524.ZS,Youth unemployment (% of total labor force ages 15-24),EVI,2015,10.68,World Bank API
CHN,China,True,IT.NET.USER.ZS,Individuals using the Internet (% of population),DRI,2025,91.6,World Bank API
CHN,China,True,IT.NET.USER.ZS,Individuals using the Internet (% of population),DRI,2024,92.0,World Bank API
CHN,China,True,IT.NET.USER.ZS,Individuals using the Internet (% of population),DRI,2023,90.6,World Bank API
CHN,China,True,IT.NET.USER.ZS,Individuals using the Internet (% of population),DRI,2022,75.61131603,World Bank API
CHN,China,True,IT.NET.USER.ZS,Individuals using the Internet (% of population),DRI,2021,73.05323517,World Bank API
CHN,China,True,IT.NET.USER.ZS,Individuals using the Internet (% of population),DRI,2020,70.05275998,World Bank API
CHN,China,True,IT.NET.USER.ZS,Individuals using the Internet (% of population),DRI,2019,64.080881297515,World Bank API
CHN,China,True,IT.NET.USER.ZS,Individuals using the Internet (% of population),DRI,2018,65.35839844,World Bank API
CHN,China,True,IT.NET.USER.ZS,Individuals using the Internet (% of population),DRI,2017,54.3,World Bank API
CHN,China,True,IT.NET.USER.ZS,Individuals using the Internet (% of population),DRI,2016,53.2,World Bank API
CHN,China,True,IT.NET.USER.ZS,Individuals using the Internet (% of population),DRI,2015,50.29999924,World Bank API
CHN,China,True,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),DRI,2025,,World Bank API
CHN,China,True,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),DRI,2024,131.753932036803,World Bank API
CHN,China,True,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),DRI,2023,128.247014127486,World Bank API
CHN,China,True,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),DRI,2022,124.195248970763,World Bank API
CHN,China,True,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),DRI,2021,121.491918368395,World Bank API
CHN,China,True,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),DRI,2020,120.496715387079,World Bank API
CHN,China,True,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),DRI,2019,122.670391850252,World Bank API
CHN,China,True,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),DRI,2018,116.229125477063,World Bank API
CHN,China,True,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),DRI,2017,104.073181609424,World Bank API
CHN,China,True,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),DRI,2016,97.2138770934621,World Bank API
CHN,China,True,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),DRI,2015,92.5401171363348,World Bank API
CHN,China,True,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),DRI,2025,,World Bank API
CHN,China,True,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),DRI,2024,47.1933952081567,World Bank API
CHN,China,True,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),DRI,2023,44.728886496649,World Bank API
CHN,China,True,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),DRI,2022,41.3736197056022,World Bank API
CHN,China,True,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),DRI,2021,37.5611751315805,World Bank API
CHN,China,True,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),DRI,2020,33.9069794578039,World Bank API
CHN,China,True,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),DRI,2019,31.5611222411202,World Bank API
CHN,China,True,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),DRI,2018,28.7089097131815,World Bank API
CHN,China,True,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),DRI,2017,27.9101271418763,World Bank API
CHN,China,True,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),DRI,2016,22.9761329915729,World Bank API
CHN,China,True,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),DRI,2015,19.8437947555032,World Bank API
